# r=Infinity
# M=1.000000e+00
# u/M:0 Reh/M:1 Imh/M:2 Momega:3 A/M:4 phi:5 t:6
-1.352722065510969855e+02 -2.400154841039138336e-03 -1.430243839298918655e-03 -7.287466416729866669e-02 2.793982945691709813e-03 -3.678989402159309918e+00 -1.352722065510969855e+02
-1.350223783506404800e+02 -2.383375906324685517e-03 -1.479578617967393893e-03 -7.257858759152262251e-02 2.805286722885080939e-03 -3.697159637774616758e+00 -1.350223783506404800e+02
-1.347725501501840029e+02 -2.365679595639293836e-03 -1.528574312192538956e-03 -7.226139255663439898e-02 2.816554522305397476e-03 -3.715253758018637775e+00 -1.347725501501840029e+02
-1.345227219497275541e+02 -2.347074677130804761e-03 -1.577189972351761933e-03 -7.191782133538419941e-02 2.827770809120785846e-03 -3.733265505104420789e+00 -1.345227219497275541e+02
-1.342728937492710486e+02 -2.327580228698721086e-03 -1.625388023042701824e-03 -7.154797343668443943e-02 2.838928661745457587e-03 -3.751187957788576721e+00 -1.342728937492710486e+02
-1.340230655488145999e+02 -2.307222002208695732e-03 -1.673137478467989075e-03 -7.115711897629503624e-02 2.850028489213769865e-03 -3.769014908004410191e+00 -1.340230655488145999e+02
-1.337732373483580943e+02 -2.286027608167461641e-03 -1.720415610773199690e-03 -7.075456464005536183e-02 2.861075339639969611e-03 -3.786742067755607177e+00 -1.337732373483580943e+02
-1.335234091479016172e+02 -2.264021585736636887e-03 -1.767207800979813098e-03 -7.035184801089112983e-02 2.872075408572229843e-03 -3.804367879120625240e+00 -1.335234091479016172e+02
-1.332735809474451401e+02 -2.241221390708290212e-03 -1.813505812663406816e-03 -6.996067448779434705e-02 2.883032544861810400e-03 -3.821893818930304221e+00 -1.332735809474451401e+02
-1.330237527469886345e+02 -2.217635113761111127e-03 -1.859305028474047888e-03 -6.959103190068578748e-02 2.893945522413152865e-03 -3.839324177940641292e+00 -1.330237527469886345e+02
-1.327739245465321858e+02 -2.193261255774494201e-03 -1.904601422153239139e-03 -6.924983374918514123e-02 2.904806622367425619e-03 -3.856665423465619469e+00 -1.327739245465321858e+02
-1.325240963460757087e+02 -2.168090431532831291e-03 -1.949388939983665156e-03 -6.894027921970564965e-02 2.915601714678268258e-03 -3.873925300635577607e+00 -1.325240963460757087e+02
-1.322742681456192031e+02 -2.142108428841039275e-03 -1.993657807491073814e-03 -6.866194083954643701e-02 2.926311667318083620e-03 -3.891111875258473685e+00 -1.322742681456192031e+02
-1.320244399451627544e+02 -2.115299863786462235e-03 -2.037393922463160735e-03 -6.841143932125116900e-02 2.936914624061252865e-03 -3.908232678875163568e+00 -1.320244399451627544e+02
-1.317746117447062772e+02 -2.087651621900742539e-03 -2.080579260330950742e-03 -6.818348030051166186e-02 2.947388564974779204e-03 -3.925294088811003057e+00 -1.317746117447062772e+02
-1.315247835442497717e+02 -2.059155474430608528e-03 -2.123192961355449982e-03 -6.797200599309911884e-02 2.957713579612953388e-03 -3.942300991243838482e+00 -1.315247835442497717e+02
-1.312749553437932946e+02 -2.029809491733129950e-03 -2.165212734250763615e-03 -6.777125138611635180e-02 2.967873440241610740e-03 -3.959256736688350653e+00 -1.312749553437932946e+02
-1.310251271433368458e+02 -1.999618204217898116e-03 -2.206616185707142158e-03 -6.757655660473062265e-02 2.977856268133898844e-03 -3.976163330796790518e+00 -1.310251271433368458e+02
-1.307752989428803403e+02 -1.968591677629260434e-03 -2.247381836423401578e-03 -6.738486025896088527e-02 2.987654316000599129e-03 -3.993021795747560887e+00 -1.307752989428803403e+02
-1.305254707424238632e+02 -1.936743871786150316e-03 -2.287489671260061613e-03 -6.719485929338739338e-02 2.997263055025813343e-03 -4.009832607549807193e+00 -1.305254707424238632e+02
-1.302756425419673860e+02 -1.904090690839869027e-03 -2.326921247612082772e-03 -6.700687226629881144e-02 3.006679871807376239e-03 -4.026596137301947209e+00 -1.302756425419673860e+02
-1.300258143415108805e+02 -1.870648149240582711e-03 -2.365659439996236051e-03 -6.682247859149799407e-02 3.015902698082370548e-03 -4.043313020182822015e+00 -1.300258143415108805e+02
-1.297759861410544318e+02 -1.836430956817847399e-03 -2.403688004624874447e-03 -6.664403650936326362e-02 3.024928872343352147e-03 -4.059984416455058032e+00 -1.297759861410544318e+02
-1.295261579405979262e+02 -1.801451720025952843e-03 -2.440991125585857680e-03 -6.647419748643369763e-02 3.033754435476506469e-03 -4.076612139607401986e+00 -1.295261579405979262e+02
